Clothing ID,Review Sentiment,Title Sentiment,Review Polarity_Negative,Review Polarity_Positive,Title Polarity_Negative,Title Polarity_Positive,"(0, 20]","(20, 30]","(30, 40]","(40, 50]","(50, 60]","(60, 70]","(70, 80]","(80, 90]","(90, 150]",Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Total Ratings,Class Name_Blouses,Class Name_Casual bottoms,Class Name_Chemises,Class Name_Dresses,Class Name_Fine gauge,Class Name_Intimates,Class Name_Jackets,Class Name_Jeans,Class Name_Knits,Class Name_Layering,Class Name_Legwear,Class Name_Lounge,Class Name_Outerwear,Class Name_Pants,Class Name_Shorts,Class Name_Skirts,Class Name_Sleep,Class Name_Sweaters,Class Name_Swim,Class Name_Trend,Department Name_Bottoms,Department Name_Dresses,Department Name_Intimate,Department Name_Jackets,Department Name_Tops,Department Name_Trend,Division Name_General,Division Name_General Petite,Division Name_Initmates
784 Initmates,0.9999278783798218,0.9998993873596193,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
785 Initmates,-0.999998927116394,-0.9997099041938782,1,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
786 Initmates,,,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
787 Initmates,0.9988939166069032,0.9987809062004088,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
788 Initmates,0.9990529417991638,0.9961793422698976,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
789 Initmates,0.9999337196350098,0.9926748871803284,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
79 Initmates,-0.8842126131057739,0.9995763897895812,1,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
790 Initmates,0.9982798099517822,0.9996806383132936,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
791 Initmates,0.9948543906211852,0.9909692406654358,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
792 Initmates,0.999952793121338,0.9966408014297484,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
793 Initmates,-0.9999319314956664,-0.8667891025543213,1,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
794 Initmates,-0.004263550043106135,0.07663604617118841,1,1.0,1,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
795 Initmates,0.999778926372528,0.9992181062698364,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
796 Initmates,-0.996982991695404,-0.938254714012146,1,0.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
797 Initmates,-0.9999910593032836,0.505411684513092,1,0.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
798 Initmates,0.9998623132705688,0.9989836812019348,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
799 Initmates,-0.7206706404685974,0.9990409016609192,1,0.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8 Initmates,-0.09600671700068882,0.13704815081187657,4,3.0,3,4.0,0,0,4,1,1,1,0,0,0,1,2,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
80 Initmates,-0.9999113082885742,0.9998360872268676,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
800 Initmates,0.9995447397232056,0.9990801513195038,0,2.0,0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
801 Initmates,-0.9682242572307587,-0.029661953449249323,2,0.0,1,1.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
802 Initmates,0.11605885624885559,-0.14041653275489802,1,1.0,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
803 Initmates,0.003929942846298162,4.4405460357610504e-05,1,1.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
804 Initmates,-0.00010716915130615234,0.9978845417499542,1,1.0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
805 Initmates,-0.9991620481014252,-0.09877449274063116,2,0.0,1,1.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
806 General Petite,-0.9557417631149292,-0.08296951651573187,2,0.0,1,1.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
807 Initmates,0.9987236857414246,0.9989725947380066,0,3.0,0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
808 Initmates,0.9954829216003418,0.5264296531677246,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
809 Initmates,0.9956034719944,-0.9383006095886229,0,2.0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
81 Initmates,0.9999603033065796,0.9998548030853271,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
810 Initmates,0.9993972778320312,0.9984885454177856,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
811 Initmates,0.9999441504478455,0.03337514400482178,0,2.0,1,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
812 Initmates,-0.999990463256836,-0.9988217949867249,1,0.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
813 Initmates,0.9773978590965272,0.9961994290351868,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
814 Initmates,-0.9999921321868896,-0.9652183055877686,1,0.0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
815 General,0.07881759909483102,0.4018981337547302,12,14.0,6,14.0,0,3,7,9,4,3,1,1,0,0,1,6,5,16,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
815 General Petite,0.20497045040130615,0.4171352017493475,10,15.0,6,15.0,0,2,8,4,5,5,1,0,0,1,1,6,2,15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
816 General,0.10684807811464582,-0.07736148153032583,3,4.0,4,3.0,0,0,2,1,2,2,0,0,0,0,0,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
816 General Petite,0.9997952580451964,0.9993106126785278,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
817 General,0.9995347261428833,0.9993847012519836,0,2.0,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
817 General Petite,0.15682056703065572,0.3237300872802734,8,11.0,5,10.0,0,2,6,6,1,2,2,0,0,3,2,2,4,8,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
818 General,-0.084979232061993,0.3316778474383884,24,20.0,12,24.0,0,5,13,13,7,6,1,0,0,4,7,7,8,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
818 General Petite,0.24973189085721972,0.24965853989124298,3,5.0,3,5.0,0,0,3,2,3,0,0,0,0,0,1,1,3,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
819 General,-0.09049597000464416,0.07989856004714965,21,18.0,14,16.0,0,1,16,8,8,9,0,0,0,4,4,8,10,16,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
819 General Petite,0.5287442593013539,0.2978263241904123,4,13.0,5,9.0,0,2,7,7,2,1,0,0,0,0,1,3,1,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82 Initmates,-0.0009358227252960205,-0.0006562173366547741,1,1.0,1,1.0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
820 General,0.4454681148816799,0.5900294317782504,32,84.0,21,82.0,0,12,40,36,24,8,1,0,0,5,6,7,24,79,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
820 General Petite,0.3013696421024411,0.3641880017680091,30,56.0,24,50.0,1,12,30,17,22,6,2,0,0,9,6,7,17,51,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
821 General,0.5678940057754517,0.601081371307373,1,4.0,1,4.0,0,0,1,3,1,0,0,0,0,0,1,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
822 General,0.2728807109373588,0.589583375453949,10,17.0,5,20.0,0,3,5,12,5,3,0,0,0,0,5,2,6,15,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
822 General Petite,0.002386291821797707,-0.0001407861709594449,3,3.0,2,2.0,0,2,3,1,2,0,0,0,0,0,1,1,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
823 General,0.2478351972319863,0.4095466673374176,28,49.0,21,49.0,0,7,21,26,17,8,1,0,0,7,5,12,22,34,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
823 General Petite,0.21806547403335572,0.4533066587014632,10,15.0,6,16.0,0,3,7,10,4,1,0,0,0,0,3,3,3,16,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
824 General,0.209974291069167,0.17162160078684488,11,17.0,10,14.0,0,1,8,12,1,7,0,1,0,1,4,4,9,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
824 General Petite,0.3897482685504421,0.4219260598128697,19,43.0,15,38.0,0,7,23,16,14,5,0,1,0,3,1,8,14,40,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
825 General,0.25544538134235445,0.5468707108984188,22,37.0,11,38.0,0,9,22,16,9,5,1,1,0,4,6,6,9,38,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
825 General Petite,0.23025737404823304,0.2955166468253502,12,18.0,9,17.0,0,7,10,7,4,2,0,0,0,1,2,6,7,14,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
826 General,-0.19233970940113068,0.09789668619632722,12,8.0,9,11.0,0,3,8,6,2,1,0,0,0,0,0,8,6,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
826 General Petite,0.6020874619483948,0.7961772084236145,2,8.0,1,9.0,0,0,4,4,0,2,1,0,0,0,1,0,2,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
827 General,2.002716064458676e-05,0.7966371178627014,1,1.0,0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
827 General Petite,-5.894899368286133e-05,-0.00013732910156238898,3,3.0,1,1.0,0,2,1,1,1,1,0,0,0,0,2,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
828 General,0.353610060368365,0.5675353175156737,55,116.0,31,115.0,1,26,56,39,38,13,2,2,0,4,8,27,38,100,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
828 General Petite,0.5027290199484143,0.6984712089811053,10,32.0,5,30.0,0,6,19,12,6,5,0,0,0,2,2,4,5,35,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
829 General,0.3501180410385132,0.5688648171090552,99,208.0,58,213.0,2,36,100,69,70,34,3,0,0,5,21,41,72,175,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
829 General Petite,0.30047777484102944,0.43845950272860446,72,133.0,51,130.0,1,28,65,51,35,30,2,1,0,9,16,29,46,113,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
83 Initmates,0.9997519850730896,0.9972798824310304,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
830 General,0.11483568465837868,0.36645328998565674,41,52.0,26,55.0,0,8,36,23,25,8,0,0,0,3,11,12,32,42,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
830 General Petite,0.003972823421160389,0.40844705971804535,6,6.0,3,8.0,0,2,3,3,3,1,0,0,0,0,2,1,1,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
831 General,0.42635999851756623,0.6033008453212206,26,64.0,16,63.0,1,14,38,21,11,5,2,0,0,6,3,13,15,55,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
831 General Petite,0.44959618677111235,0.7545845680317637,19,49.0,7,52.0,0,7,22,22,11,8,1,1,0,2,2,7,17,44,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
832 General,0.08658059285237239,0.3343150466680527,6,7.0,4,8.0,0,4,2,3,3,1,0,0,0,1,1,2,5,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
832 General Petite,0.4259605918611799,0.9986910025278727,2,5.0,0,3.0,0,2,1,1,1,2,0,0,0,0,0,2,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
833 General,0.21417520375087343,0.47597731709480284,45,71.0,26,74.0,2,7,34,32,28,13,3,0,0,5,9,17,31,57,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
833 General Petite,0.26955141458246445,0.21208428032696247,13,23.0,13,19.0,0,1,8,13,13,2,0,1,0,1,1,8,11,17,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
834 General,0.5226923970433025,0.8131598181584302,18,59.0,6,62.0,0,15,20,20,15,9,0,0,0,0,3,6,14,56,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
834 General Petite,0.5504314384677194,0.7285375438238445,15,51.0,8,49.0,0,10,17,20,18,6,0,0,0,1,3,4,13,50,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
835 General,0.3147378392738871,0.4104694270569345,34,67.0,27,65.0,0,12,29,32,17,11,1,0,0,4,4,18,27,49,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
835 General Petite,0.26524758966345535,0.4015557519320784,14,24.0,9,20.0,0,7,11,13,5,3,0,0,0,3,1,6,7,22,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
836 General,0.19137169432452344,0.4457690860774066,51,76.0,31,80.0,1,23,37,34,26,12,1,0,0,5,15,13,26,75,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
836 General Petite,0.21438057167189462,0.2862967975804063,27,43.0,22,39.0,0,7,27,16,14,7,0,0,0,3,4,14,20,30,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
837 General,-0.25052934139966965,0.27210530638694763,5,3.0,2,4.0,0,1,3,2,0,2,0,0,0,0,2,3,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
838 General,0.09212716164127473,0.42106827020645143,14,17.0,7,18.0,0,3,7,13,4,2,2,0,0,3,7,2,4,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
838 General Petite,-0.29043692350387573,-0.20011709928512572,4,2.0,3,2.0,0,2,0,3,1,0,0,0,0,0,1,4,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
839 General,0.39346312880516054,0.5753299674472293,12,28.0,8,29.0,0,7,7,11,8,8,0,0,0,0,0,6,7,28,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
839 General Petite,0.4678092088018145,0.9939748148123423,2,5.0,0,6.0,0,0,2,1,2,2,0,0,0,0,0,0,2,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
84 Initmates,0.99955815076828,,0,1.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
840 General,-0.020650829957879133,0.32485198974609375,24,22.0,11,22.0,0,8,16,6,11,1,3,1,0,4,6,4,12,20,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
840 General Petite,-0.13489956160386404,0.25132054632360284,7,5.0,4,7.0,0,0,6,2,4,1,0,0,0,1,1,3,2,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
841 General,0.15329413664968386,0.3172004289097256,8,11.0,6,12.0,0,5,6,2,6,0,0,0,0,2,4,3,3,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
841 General Petite,-0.2600763539473216,0.32777772347132367,4,2.0,2,4.0,0,0,4,1,0,1,0,0,0,0,2,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
842 General,-0.19995759725570678,0.2239030957221984,3,2.0,2,3.0,0,1,3,0,1,0,0,0,0,0,0,2,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
842 General Petite,0.20020405054092408,-0.17475224733352662,2,3.0,3,2.0,0,0,2,0,3,0,0,0,0,0,1,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
843 General,-0.45218322493813257,0.08902067487890071,8,3.0,5,6.0,0,1,5,3,2,0,0,0,0,1,1,3,2,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
844 General,-0.033159294436054844,0.3182068948562329,16,15.0,9,17.0,1,5,8,10,2,5,0,0,0,2,5,6,7,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
844 General Petite,0.03185094030279862,6.935993830362956e-05,9,10.0,9,9.0,0,1,5,8,4,1,0,0,0,1,3,4,4,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
845 General Petite,0.055416653553644925,0.008678629994392395,3,3.0,2,2.0,0,0,2,2,0,2,0,0,0,1,1,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
846 General Petite,0.9998775720596313,0.9994639158248902,0,2.0,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
847 General,0.9996126294136047,0.8789554834365845,0,3.0,0,3.0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
847 General Petite,0.999761164188385,0.9814022183418274,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
848 General,0.8302327990531921,0.02754592895507818,0,2.0,1,1.0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
849 General Petite,-0.9998192191123962,0.5968588590621948,1,0.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
85 Initmates,0.999548614025116,0.9998707771301271,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
850 General,0.43842597847635095,0.6200701940444208,50,126.0,30,125.0,0,22,58,44,40,17,0,1,0,4,15,8,40,115,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
850 General Petite,0.34396333066192836,0.5619849581718445,49,99.0,27,98.0,2,27,43,38,33,12,1,0,0,4,12,15,35,90,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
851 General,0.9999648332595824,0.995388388633728,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
851 General Petite,0.998972088098526,0.9989534616470336,0,2.0,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
852 General,,,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
853 General,-0.6334945758183798,0.6372316479682922,5,1.0,1,5.0,0,1,2,3,0,0,0,0,0,0,0,4,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
854 General,0.42867645381510944,0.6144788071513176,25,62.0,15,65.0,0,7,35,24,14,12,0,0,0,1,5,8,23,55,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
