Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al,Be,Cr,Si,Ti,Ca,Li,B,C,Nb,Se
C40500 Penny Bronze,Flat Products,1/2 Hard,H02,52,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,1/2 Hard,H02,52,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,1/4 Hard,H01,47,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,3/4 Hard,H03,58,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Extra Hard,H06,69,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Extra Spring,H10,78,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Extra Spring,H10,78,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Hard,H04,64,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Nominal Grain Size 0.015 mm,OS015,42,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Nominal Grain Size 0.025 mm,OS025,41,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Nominal Grain Size 0.035 mm,OS035,39,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Nominal Grain Size 0.035 mm,OS035,39,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40500 Penny Bronze,Flat Products,Spring,H08,74,95,95,0.05,3.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,1/2 Hard,H02,54,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,1/4 Hard,H01,50,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,1/4 Hard,H01,50,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,3/4 Hard,H03,62,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Extra Hard,H06,73,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Extra Spring,H10,79,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Hard,H04,67,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Hard,H04,67,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Nominal Grain Size 0.015 mm,OS015,45,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Nominal Grain Size 0.025 mm,OS025,44,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Nominal Grain Size 0.035 mm,OS035,42,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Nominal Grain Size 0.035 mm,OS035,42,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Spring,H08,79,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40800 Silicon Brass,Flat Products,Spring,H08,79,92,95,0.05,2.9,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,1/2 Hard,H02,65,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,1/4 Hard,H01,59,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,Extra Hard,H06,93,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,Hard,H04,80,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,Nominal Grain Size 0.015 mm,OS015,53,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40810*,Flat Products,Spring,H08,93,82,95.5,0.05,2.16,0.1,0.034,0,0,0,0,0,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40820*,Flat Products,1/2 Hard,H02,70,82.1,94,0.02,3.5,0,0.05,0,0,0,0,0,0.3,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40820*,Flat Products,Extra Hard,H06,93,82.1,94,0.02,3.5,0,0.05,0,0,0,0,0,0.3,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40820*,Flat Products,Hard,H04,85,82.1,94,0.02,3.5,0,0.05,0,0,0,0,0,0.3,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,1/2 Hard,H02,65,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,1/4 Hard,H01,60,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,Extra Hard,H06,94,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,Hard,H04,81,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,Nominal Grain Size 0.015 mm,OS015,54,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40850*,Flat Products,Spring,H08,96,75,95.5,0.05,3.2,0.125,0.1,0,0,0,0,0,0.125,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,1/2 Hard,H02,64,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,1/4 Hard,H01,59,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,Extra Hard,H06,92,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,Hard,H04,80,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,Nominal Grain Size 0.015 mm,OS015,53,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C40860*,Flat Products,Spring,H08,96,80,95,0.05,2.81,0.03,0.03,0,0,0,0,0,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,1/2 Hard,H02,55,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,1/4 Hard,H01,48,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,3/4 Hard,H03,60,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Extra Hard,H06,72,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Extra Spring,H10,80,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Extra Spring,H10,78,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Hard,H04,66,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Hard,H04,66,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Nominal Grain Size 0.015 mm,OS015,42,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Nominal Grain Size 0.015 mm,OS015,42,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Nominal Grain Size 0.025 mm,OS025,41,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Nominal Grain Size 0.035 mm,OS035,39,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Nominal Grain Size 0.050 mm,OS050,38,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Flat Products,Spring,H08,78,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Wire,Hard,H04,102,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Wire,Hard,H04,106,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41100 Tin Brass,Wire,Hard,H04,81,75,90.5,0.05,9.45,0.05,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,1/2 Hard,H02,67,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,1/4 Hard,H01,60,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,Extra Hard,H06,84,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,Hard,H04,78,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,Nominal Grain Size 0.015 mm,OS015,54,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c41120*,Flat Products,Spring,H08,89,100,90.5,0.05,8.64,0.125,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41125*,Strip,Hard,H04,78.5,80,88.5,0.05,10.96,0.03,0.06,0,0,0,0,0,0.8,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,1/2 Hard,H02,56,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,1/4 Hard,H01,49,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,3/4 Hard,H03,64,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Extra Hard,H06,74,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Extra Spring,H10,84,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Hard,H04,71,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.015 mm,OS015,46,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.025 mm,OS025,45,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.035 mm,OS035,44,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.050 mm,OS050,43,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.070 mm,OS070,42,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Nominal Grain Size 0.100 mm,OS100,41,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Flat Products,Spring,H08,79,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Rod,1/2 Hard,H02,65,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Rod,1/8 Hard,H00,50,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Rod,Hard,H04,74,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Rod,Nominal Grain Size 0.015 mm,OS015,48,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Rod,Nominal Grain Size 0.050 mm,OS050,44,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,1/2 Hard,H02,67,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,1/4 Hard,H01,55,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,1/8 Hard,H00,47,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,3/4 Hard,H03,76,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Extra Hard,H06,96,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Hard,H04,86,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Nominal Grain Size 0.015 mm,OS015,47,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Nominal Grain Size 0.025 mm,OS025,46,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Nominal Grain Size 0.035 mm,OS035,45,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Nominal Grain Size 0.050 mm,OS050,44,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Nominal Grain Size 0.070 mm,OS070,43,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41300 Tin Brass,Wire,Spring,H08,105,77,91,0.09,8.86,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,1/2 Hard,H02,56,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,1/4 Hard,H01,50,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,3/4 Hard,H03,63,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Extra Hard,H06,76,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Extra Spring,H10,81,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Hard,H04,70,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Nominal Grain Size 0.015 mm,OS015,50,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Nominal Grain Size 0.025 mm,OS025,,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Nominal Grain Size 0.035 mm,OS035,46,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41500  Tin Brass,Flat Products,Spring,H08,81,71,91,0.09,7.16,0.05,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products,1/4 Hard,H01,70,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products,As Hot Rolled,M20,55,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products,Light Anneal,O50,60,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products,Light Anneal,O50,62,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products,Anneal,O60,58,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products & Rod,Soft Anneal,O60,58,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products & Rod,Soft Anneal,O60,56,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Flat Products & Rod,Soft Anneal,O60,57,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",1/4 Hard,H01,69,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",1/4 Hard,H01,67,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",1/4 Hard,H01,70,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",Light Anneal,O50,62,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",Light Anneal,O50,60,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited","Flat Products, Rod & Bar",Light Anneal,O50,63,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,1/2 Hard,H02,75,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,1/2 Hard,H02,80,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,1/4 Hard,H01,70,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,1/4 Hard,H01,69,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,1/4 Hard,H01,67,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,Light Anneal,O50,63,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,Light Anneal,O50,62,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,Soft Anneal,O60,58,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C46400 Naval Brass, Uninhibited",Rod,Soft Anneal,O60,56,67,60.5,0.2,38.45,0.1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
